FabGuard-V19.02.00
EXPORTED BIN DATA
Run Path and Name: c:\Inficon\data\009-13-2026\scaleupCCU2026, Position 1, RGA MPH 100 70252106, 009-13-2026 20'23'55.isi
SensorID:  RGA MPH 100 70252106
7 Bins 
50694 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure	28_amu_(Nitrogen)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Relay_1_(DO_0)
1427.719	1789303663.251	09/13/2026_20:47:43.251	1	2	3.777605889e-05	8.168569821e-09	5.215474164e-10	1	1	0
1427.799	1789303663.331	09/13/2026_20:47:43.331	1	2	3.77171018e-05	8.263458362e-09	5.05822606e-10	1	1	0
1427.879	1789303663.411	09/13/2026_20:47:43.411	1	2	3.76758544e-05	8.295848453e-09	4.940530207e-10	1	1	0
1427.959	1789303663.491	09/13/2026_20:47:43.491	1	2	3.771460251e-05	8.260935047e-09	4.819992183e-10	1	1	0
1428.039	1789303663.571	09/13/2026_20:47:43.571	1	2	3.774065772e-05	8.257275752e-09	4.68437511e-10	1	1	0
1428.118	1789303663.650	09/13/2026_20:47:43.650	1	2	3.776709491e-05	8.348619573e-09	4.560336275e-10	1	1	0
1428.198	1789303663.730	09/13/2026_20:47:43.730	1	2	3.778094106e-05	8.308755461e-09	4.499358108e-10	1	1	0
1428.278	1789303663.810	09/13/2026_20:47:43.810	1	2	3.779317922e-05	8.301338283e-09	4.400791398e-10	1	1	0
1428.358	1789303663.890	09/13/2026_20:47:43.890	1	2	3.781121632e-05	8.352502689e-09	4.274917087e-10	1	1	0
1428.438	1789303663.970	09/13/2026_20:47:43.970	1	2	3.77979668e-05	8.320737876e-09	4.218245753e-10	1	1	0
1428.517	1789303664.049	09/13/2026_20:47:44.049	1	2	3.780199404e-05	8.347037728e-09	4.159631528e-10	1	1	0
1428.597	1789303664.129	09/13/2026_20:47:44.129	1	2	3.78081495e-05	8.359254622e-09	4.074974524e-10	1	1	0
1428.677	1789303664.209	09/13/2026_20:47:44.209	1	2	3.780284169e-05	8.379332783e-09	4.012367938e-10	1	1	0
1428.757	1789303664.289	09/13/2026_20:47:44.289	1	2	3.779237159e-05	8.354727576e-09	3.963266659e-10	1	1	0
1428.837	1789303664.369	09/13/2026_20:47:44.369	1	2	3.779214603e-05	8.289521958e-09	3.912145052e-10	1	1	0
1428.916	1789303664.448	09/13/2026_20:47:44.448	1	2	3.778462269e-05	8.39334735e-09	3.851704511e-10	1	1	0
1428.996	1789303664.528	09/13/2026_20:47:44.528	1	2	3.777175516e-05	8.366615845e-09	3.817838823e-10	1	1	0
1429.076	1789303664.608	09/13/2026_20:47:44.608	1	2	3.776242011e-05	8.343987723e-09	3.775685875e-10	1	1	0
1429.156	1789303664.688	09/13/2026_20:47:44.688	1	2	3.777274105e-05	8.390763639e-09	3.72250536e-10	1	1	0
1429.236	1789303664.768	09/13/2026_20:47:44.768	1	2	3.776203812e-05	8.382566641e-09	3.692099126e-10	1	1	0
1429.315	1789303664.847	09/13/2026_20:47:44.847	1	2	3.776051744e-05	8.412648356e-09	3.674901217e-10	1	1	0
1429.395	1789303664.927	09/13/2026_20:47:44.927	1	2	3.776726953e-05	8.370697913e-09	3.64110575e-10	1	1	0
1429.475	1789303665.007	09/13/2026_20:47:45.007	1	2	3.776266021e-05	8.421433328e-09	3.596671849e-10	1	1	0
1429.555	1789303665.087	09/13/2026_20:47:45.087	1	2	3.775462392e-05	8.43543102e-09	3.575118535e-10	1	1	0
1429.635	1789303665.167	09/13/2026_20:47:45.167	1	2	3.77537217e-05	8.426621179e-09	3.546292981e-10	1	1	0
1429.714	1789303665.246	09/13/2026_20:47:45.246	1	2	3.775253572e-05	8.448443722e-09	3.511144708e-10	1	1	0
1429.794	1789303665.326	09/13/2026_20:47:45.326	1	2	3.774413926e-05	8.413283403e-09	3.468166587e-10	1	1	0
1429.874	1789303665.406	09/13/2026_20:47:45.406	1	2	3.770403418e-05	8.413681307e-09	3.456950559e-10	1	1	0
1429.954	1789303665.486	09/13/2026_20:47:45.486	1	2	3.766293594e-05	8.423673314e-09	3.417584271e-10	1	1	0
1430.034	1789303665.566	09/13/2026_20:47:45.566	1	2	3.763436689e-05	8.573834087e-09	2.953177425e-10	1	1	0
1430.113	1789303665.645	09/13/2026_20:47:45.645	1	2	3.763153654e-05	1.518670079e-09	6.525369134e-09	1	1	0
1430.193	1789303665.725	09/13/2026_20:47:45.725	1	2	4.015539889e-05	8.060219159e-10	7.183105666e-09	1	1	0
1430.273	1789303665.805	09/13/2026_20:47:45.805	1	2	4.334069672e-05	8.042340127e-10	7.287763726e-09	1	1	0
1430.353	1789303665.885	09/13/2026_20:47:45.885	1	2	4.59282237e-05	8.068178903e-10	7.336111274e-09	1	1	0
1430.433	1789303665.965	09/13/2026_20:47:45.965	1	2	4.82161704e-05	8.076929681e-10	7.397781498e-09	1	1	0
1430.512	1789303666.044	09/13/2026_20:47:46.044	1	2	5.017966032e-05	8.059337642e-10	7.404002744e-09	1	1	0
1430.592	1789303666.124	09/13/2026_20:47:46.124	1	2	5.166669871e-05	8.093736237e-10	7.420217774e-09	1	1	0
1430.672	1789303666.204	09/13/2026_20:47:46.204	1	2	5.279768448e-05	8.161725185e-10	7.506174349e-09	1	1	0
1430.752	1789303666.284	09/13/2026_20:47:46.284	1	2	5.369935388e-05	8.116099459e-10	7.521204992e-09	1	1	0
1430.832	1789303666.364	09/13/2026_20:47:46.364	1	2	5.439952656e-05	8.152225006e-10	7.55034435e-09	1	1	0
1430.911	1789303666.443	09/13/2026_20:47:46.443	1	2	5.493363278e-05	8.194821488e-10	7.560037041e-09	1	1	0
1430.991	1789303666.523	09/13/2026_20:47:46.523	1	2	5.537100878e-05	8.160876419e-10	7.530752022e-09	1	1	0
1431.071	1789303666.603	09/13/2026_20:47:46.603	1	2	5.573377712e-05	8.166151644e-10	7.583237149e-09	1	1	0
1431.151	1789303666.683	09/13/2026_20:47:46.683	1	2	5.602553938e-05	8.252519779e-10	7.542706015e-09	1	1	0
1431.231	1789303666.763	09/13/2026_20:47:46.763	1	2	5.63299036e-05	8.346501268e-10	7.495614796e-09	1	1	0
1431.31	1789303666.842	09/13/2026_20:47:46.842	1	2	5.64869988e-05	8.443470367e-10	7.525795986e-09	1	1	0
1431.39	1789303666.922	09/13/2026_20:47:46.922	1	2	5.66409617e-05	8.922483863e-10	7.452628736e-09	1	1	0
1431.47	1789303667.002	09/13/2026_20:47:47.002	1	2	5.69300355e-05	1.025167173e-09	7.296887539e-09	1	1	0
1431.55	1789303667.082	09/13/2026_20:47:47.082	1	2	5.701908231e-05	1.30218325e-09	7.159810966e-09	1	1	0
1431.63	1789303667.162	09/13/2026_20:47:47.162	1	2	5.693726416e-05	1.457861165e-09	7.122627821e-09	1	1	0
1431.709	1789303667.241	09/13/2026_20:47:47.241	1	2	5.682043047e-05	1.40805323e-09	7.064249186e-09	1	1	0
1431.789	1789303667.321	09/13/2026_20:47:47.321	1	2	5.673909618e-05	1.406050054e-09	7.068974295e-09	1	1	0
1431.869	1789303667.401	09/13/2026_20:47:47.401	1	2	5.665773642e-05	1.3834206e-09	7.081207176e-09	1	1	0
1431.949	1789303667.481	09/13/2026_20:47:47.481	1	2	5.66337294e-05	1.365053848e-09	7.158480475e-09	1	1	0
1432.029	1789303667.561	09/13/2026_20:47:47.561	1	2	5.661470641e-05	1.357702728e-09	7.131006452e-09	1	1	0
1432.108	1789303667.640	09/13/2026_20:47:47.640	1	2	5.659944145e-05	1.342775668e-09	7.120701806e-09	1	1	0
1432.188	1789303667.720	09/13/2026_20:47:47.720	1	2	5.659791714e-05	1.310653475e-09	7.165924298e-09	1	1	0
1432.268	1789303667.800	09/13/2026_20:47:47.800	1	2	5.663486809e-05	1.28083355e-09	7.186910622e-09	1	1	0
1432.348	1789303667.880	09/13/2026_20:47:47.880	1	2	5.668462109e-05	1.279969908e-09	7.16394144e-09	1	1	0
1432.428	1789303667.960	09/13/2026_20:47:47.960	1	2	5.671238614e-05	1.164472407e-09	7.334063135e-09	1	1	0
1432.507	1789303668.039	09/13/2026_20:47:48.039	1	2	5.686869918e-05	9.067822604e-10	7.554219472e-09	1	1	0
1432.587	1789303668.119	09/13/2026_20:47:48.119	1	2	5.715135921e-05	8.421725539e-10	7.479393105e-09	1	1	0
1432.667	1789303668.199	09/13/2026_20:47:48.199	1	2	5.739977132e-05	8.285400699e-10	7.531840929e-09	1	1	0
1432.747	1789303668.279	09/13/2026_20:47:48.279	1	2	5.758569023e-05	8.206085256e-10	7.607721564e-09	1	1	0
1432.827	1789303668.359	09/13/2026_20:47:48.359	1	2	5.773688463e-05	8.192878598e-10	7.54791607e-09	1	1	0
1432.906	1789303668.438	09/13/2026_20:47:48.438	1	2	5.782600056e-05	8.236902271e-10	7.573560445e-09	1	1	0
1432.986	1789303668.518	09/13/2026_20:47:48.518	1	2	5.789477291e-05	8.202388768e-10	7.578536021e-09	1	1	0
1433.066	1789303668.598	09/13/2026_20:47:48.598	1	2	5.7934285e-05	8.16078094e-10	7.594847418e-09	1	1	0
1433.146	1789303668.678	09/13/2026_20:47:48.678	1	2	5.797330959e-05	8.198529633e-10	7.550110759e-09	1	1	0
1433.226	1789303668.758	09/13/2026_20:47:48.758	1	2	5.797870836e-05	8.202555302e-10	7.587073192e-09	1	1	0
1433.305	1789303668.837	09/13/2026_20:47:48.837	1	2	5.798109851e-05	8.171393007e-10	7.550062797e-09	1	1	0
1433.385	1789303668.917	09/13/2026_20:47:48.917	1	2	5.785729809e-05	8.198892676e-10	7.590398532e-09	1	1	0
1433.465	1789303668.997	09/13/2026_20:47:48.997	1	2	5.77733299e-05	8.205240376e-10	7.531975932e-09	1	1	0
1433.545	1789303669.077	09/13/2026_20:47:49.077	1	2	5.755100574e-05	8.209289359e-10	7.50505702e-09	1	1	0
1433.625	1789303669.157	09/13/2026_20:47:49.157	1	2	5.739425615e-05	8.170298882e-10	7.585405193e-09	1	1	0
1433.704	1789303669.236	09/13/2026_20:47:49.236	1	2	5.726572635e-05	8.177926669e-10	7.550491787e-09	1	1	0
1433.784	1789303669.316	09/13/2026_20:47:49.316	1	2	5.715232328e-05	8.206281765e-10	7.476592678e-09	1	1	0
1433.864	1789303669.396	09/13/2026_20:47:49.396	1	2	5.715662701e-05	8.171990862e-10	7.645144962e-09	1	1	0
1433.944	1789303669.476	09/13/2026_20:47:49.476	1	2	5.719178807e-05	8.168553056e-10	7.605362562e-09	1	1	0
1434.024	1789303669.556	09/13/2026_20:47:49.556	1	2	5.712248094e-05	8.176106459e-10	7.466550045e-09	1	1	0
1434.103	1789303669.635	09/13/2026_20:47:49.635	1	2	5.706537195e-05	8.172267862e-10	7.546280933e-09	1	1	0
1434.183	1789303669.715	09/13/2026_20:47:49.715	1	2	5.711436461e-05	8.159641851e-10	7.518795364e-09	1	1	0
1434.263	1789303669.795	09/13/2026_20:47:49.795	1	2	5.726365998e-05	8.166369247e-10	7.489163067e-09	1	1	0
1434.343	1789303669.875	09/13/2026_20:47:49.875	1	2	5.74015321e-05	8.189836032e-10	7.440105865e-09	1	1	0
1434.423	1789303669.955	09/13/2026_20:47:49.955	1	2	5.749413685e-05	8.189369738e-10	7.582268147e-09	1	1	0
1434.502	1789303670.034	09/13/2026_20:47:50.034	1	2	5.759792111e-05	8.162672205e-10	7.52236673e-09	1	1	0
1434.582	1789303670.114	09/13/2026_20:47:50.114	1	2	5.767607581e-05	8.196658352e-10	7.547285463e-09	1	1	0
1434.662	1789303670.194	09/13/2026_20:47:50.194	1	2	5.771641008e-05	8.188743017e-10	7.47872253e-09	1	1	0
1434.742	1789303670.274	09/13/2026_20:47:50.274	1	2	5.773224984e-05	8.150151665e-10	7.530760016e-09	1	1	0
1434.822	1789303670.354	09/13/2026_20:47:50.354	1	2	5.779210187e-05	8.161635257e-10	7.5344877e-09	1	1	0
1434.901	1789303670.433	09/13/2026_20:47:50.433	1	2	5.780218635e-05	8.206242352e-10	7.450346562e-09	1	1	0
1434.981	1789303670.513	09/13/2026_20:47:50.513	1	2	5.779058847e-05	8.13768275e-10	7.537202862e-09	1	1	0
1435.061	1789303670.593	09/13/2026_20:47:50.593	1	2	5.77966166e-05	8.159605214e-10	7.57590346e-09	1	1	0
1435.141	1789303670.673	09/13/2026_20:47:50.673	1	2	5.780009451e-05	8.185429001e-10	7.468011987e-09	1	1	0
1435.221	1789303670.753	09/13/2026_20:47:50.753	1	2	5.778882769e-05	8.179791844e-10	7.579073369e-09	1	1	0
1435.3	1789303670.832	09/13/2026_20:47:50.832	1	2	5.7770274e-05	8.16670509e-10	7.510037925e-09	1	1	0
1435.38	1789303670.912	09/13/2026_20:47:50.912	1	2	5.77813189e-05	8.158527742e-10	7.504554311e-09	1	1	0
1435.46	1789303670.992	09/13/2026_20:47:50.992	1	2	5.773787416e-05	8.183442812e-10	7.556601567e-09	1	1	0
1435.54	1789303671.072	09/13/2026_20:47:51.072	1	2	5.771796714e-05	8.143793973e-10	7.577917849e-09	1	1	0
1435.62	1789303671.152	09/13/2026_20:47:51.152	1	2	5.766534377e-05	8.146732178e-10	7.514621814e-09	1	1	0
1435.699	1789303671.231	09/13/2026_20:47:51.231	1	2	5.761171997e-05	8.169083743e-10	7.525183143e-09	1	1	0
1435.779	1789303671.311	09/13/2026_20:47:51.311	1	2	5.752341167e-05	8.162337473e-10	7.425070336e-09	1	1	0
1435.859	1789303671.391	09/13/2026_20:47:51.391	1	2	5.733229045e-05	8.134801721e-10	7.556252513e-09	1	1	0
1435.939	1789303671.471	09/13/2026_20:47:51.471	1	2	5.715359293e-05	8.138767438e-10	7.509266098e-09	1	1	0
1436.019	1789303671.551	09/13/2026_20:47:51.551	1	2	5.70861921e-05	8.171193722e-10	7.458705653e-09	1	1	0
1436.098	1789303671.630	09/13/2026_20:47:51.630	1	2	5.696065273e-05	8.160550014e-10	7.463131446e-09	1	1	0
1436.178	1789303671.710	09/13/2026_20:47:51.710	1	2	5.687962039e-05	8.116221584e-10	7.516077538e-09	1	1	0
1436.258	1789303671.790	09/13/2026_20:47:51.790	1	2	5.678184243e-05	8.171585075e-10	7.54951035e-09	1	1	0
1436.338	1789303671.870	09/13/2026_20:47:51.870	1	2	5.680627874e-05	8.183283495e-10	7.517105161e-09	1	1	0
1436.418	1789303671.950	09/13/2026_20:47:51.950	1	2	5.671164399e-05	8.15980894e-10	7.619602727e-09	1	1	0
1436.497	1789303672.029	09/13/2026_20:47:52.029	1	2	5.665729623e-05	8.141357033e-10	7.546991476e-09	1	1	0
1436.577	1789303672.109	09/13/2026_20:47:52.109	1	2	5.665840581e-05	8.188399403e-10	7.493728305e-09	1	1	0
1436.657	1789303672.189	09/13/2026_20:47:52.189	1	2	5.678605885e-05	8.158347886e-10	7.493559551e-09	1	1	0
1436.737	1789303672.269	09/13/2026_20:47:52.269	1	2	5.689303362e-05	8.123947626e-10	7.506622879e-09	1	1	0
1436.817	1789303672.349	09/13/2026_20:47:52.349	1	2	5.698608584e-05	8.150247699e-10	7.495625454e-09	1	1	0
1436.896	1789303672.428	09/13/2026_20:47:52.428	1	2	5.706633601e-05	8.140932928e-10	7.43762163e-09	1	1	0
1436.976	1789303672.508	09/13/2026_20:47:52.508	1	2	5.709435936e-05	8.116899375e-10	7.539711078e-09	1	1	0
1437.056	1789303672.588	09/13/2026_20:47:52.588	1	2	5.713361315e-05	8.139263152e-10	7.470521091e-09	1	1	0
1437.136	1789303672.668	09/13/2026_20:47:52.668	1	2	5.71546334e-05	8.158183018e-10	7.405537961e-09	1	1	0
1437.216	1789303672.748	09/13/2026_20:47:52.748	1	2	5.716454689e-05	8.153112629e-10	7.502618971e-09	1	1	0
1437.295	1789303672.827	09/13/2026_20:47:52.827	1	2	5.716153464e-05	8.128656637e-10	7.544418423e-09	1	1	0
1437.375	1789303672.907	09/13/2026_20:47:52.907	1	2	5.717316526e-05	8.138444918e-10	7.493297538e-09	1	1	0
1437.455	1789303672.987	09/13/2026_20:47:52.987	1	2	5.717385284e-05	8.15177148e-10	7.498383248e-09	1	1	0
1437.535	1789303673.067	09/13/2026_20:47:53.067	1	2	5.71552082e-05	8.129274476e-10	7.518274003e-09	1	1	0
1437.615	1789303673.147	09/13/2026_20:47:53.147	1	2	5.715162115e-05	8.123565709e-10	7.538201174e-09	1	1	0
1437.694	1789303673.226	09/13/2026_20:47:53.226	1	2	5.713188875e-05	8.140666474e-10	7.503778043e-09	1	1	0
1437.774	1789303673.306	09/13/2026_20:47:53.306	1	2	5.697954475e-05	8.116470829e-10	7.47924922e-09	1	1	0
1437.854	1789303673.386	09/13/2026_20:47:53.386	1	2	5.679086462e-05	8.099763638e-10	7.51497975e-09	1	1	0
1437.934	1789303673.466	09/13/2026_20:47:53.466	1	2	5.661925024e-05	8.116068373e-10	7.538563551e-09	1	1	0
1438.014	1789303673.546	09/13/2026_20:47:53.546	1	2	5.64173024e-05	8.159029008e-10	7.438071936e-09	1	1	0
1438.093	1789303673.625	09/13/2026_20:47:53.625	1	2	5.628718645e-05	8.121019412e-10	7.504871391e-09	1	1	0
1438.173	1789303673.705	09/13/2026_20:47:53.705	1	2	5.619968215e-05	8.098301474e-10	7.493293097e-09	1	1	0
1438.253	1789303673.785	09/13/2026_20:47:53.785	1	2	5.622310346e-05	8.145126795e-10	7.4604527e-09	1	1	0
1438.333	1789303673.865	09/13/2026_20:47:53.865	1	2	5.624293044e-05	8.128962503e-10	7.50996243e-09	1	1	0
1438.413	1789303673.945	09/13/2026_20:47:53.945	1	2	5.625377526e-05	8.109229399e-10	7.530698731e-09	1	1	0
1438.492	1789303674.024	09/13/2026_20:47:54.024	1	2	5.623087054e-05	8.100733973e-10	7.424445947e-09	1	1	0
1438.572	1789303674.104	09/13/2026_20:47:54.104	1	2	5.612399764e-05	8.139408592e-10	7.39987227e-09	1	1	0
1438.652	1789303674.184	09/13/2026_20:47:54.184	1	2	5.603420504e-05	8.483860836e-10	7.392788159e-09	1	1	0
1438.732	1789303674.264	09/13/2026_20:47:54.264	1	2	5.596029951e-05	1.167203001e-09	7.095831034e-09	1	1	0
1438.812	1789303674.344	09/13/2026_20:47:54.344	1	2	5.554223753e-05	1.757017865e-09	6.610378023e-09	1	1	0
1438.891	1789303674.423	09/13/2026_20:47:54.423	1	2	5.477204104e-05	2.35131048e-09	6.163102917e-09	1	1	0
1438.971	1789303674.503	09/13/2026_20:47:54.503	1	2	5.387204146e-05	2.776726626e-09	5.820104398e-09	1	1	0
1439.051	1789303674.583	09/13/2026_20:47:54.583	1	2	5.293166032e-05	3.084421607e-09	5.573535411e-09	1	1	0
1439.131	1789303674.663	09/13/2026_20:47:54.663	1	2	5.205703565e-05	3.288381567e-09	5.396670666e-09	1	1	0
1439.211	1789303674.743	09/13/2026_20:47:54.743	1	2	5.124240488e-05	3.415947525e-09	5.294935601e-09	1	1	0
1439.29	1789303674.822	09/13/2026_20:47:54.822	1	2	5.054289431e-05	3.522450776e-09	5.19759924e-09	1	1	0
1439.37	1789303674.902	09/13/2026_20:47:54.902	1	2	4.993531184e-05	3.617341537e-09	5.117877677e-09	1	1	0
1439.45	1789303674.982	09/13/2026_20:47:54.982	1	2	4.940063809e-05	3.701985163e-09	5.034370698e-09	1	1	0
1439.53	1789303675.062	09/13/2026_20:47:55.062	1	2	4.89326485e-05	3.752374411e-09	5.016241644e-09	1	1	0
1439.61	1789303675.142	09/13/2026_20:47:55.142	1	2	4.852427446e-05	3.800188164e-09	4.952055654e-09	1	1	0
1439.689	1789303675.221	09/13/2026_20:47:55.221	1	2	4.818075104e-05	3.853226183e-09	4.889622041e-09	1	1	0
1439.769	1789303675.301	09/13/2026_20:47:55.301	1	2	4.786658974e-05	3.911291291e-09	4.850222446e-09	1	1	0
1439.849	1789303675.381	09/13/2026_20:47:55.381	1	2	4.759995863e-05	3.916079905e-09	4.831661293e-09	1	1	0
1439.929	1789303675.461	09/13/2026_20:47:55.461	1	2	4.736667688e-05	3.970683782e-09	4.761033345e-09	1	1	0
1440.009	1789303675.541	09/13/2026_20:47:55.541	1	2	4.71354324e-05	4.016877941e-09	4.740951631e-09	1	1	0
1440.088	1789303675.620	09/13/2026_20:47:55.620	1	2	4.691267168e-05	4.024697464e-09	4.705773993e-09	1	1	0
1440.168	1789303675.700	09/13/2026_20:47:55.700	1	2	4.677106335e-05	4.056491587e-09	4.686870447e-09	1	1	0
1440.248	1789303675.780	09/13/2026_20:47:55.780	1	2	4.657753016e-05	4.09052392e-09	4.64259875e-09	1	1	0
1440.328	1789303675.860	09/13/2026_20:47:55.860	1	2	4.625599831e-05	4.119169006e-09	4.636763418e-09	1	1	0
1440.408	1789303675.940	09/13/2026_20:47:55.940	1	2	4.603150592e-05	4.122222563e-09	4.624108207e-09	1	1	0
1440.487	1789303676.019	09/13/2026_20:47:56.019	1	2	4.583466944e-05	4.161492484e-09	4.57113547e-09	1	1	0
1440.567	1789303676.099	09/13/2026_20:47:56.099	1	2	4.56883572e-05	4.21150359e-09	4.549676635e-09	1	1	0
1440.647	1789303676.179	09/13/2026_20:47:56.179	1	2	4.558361979e-05	4.209457671e-09	4.521001351e-09	1	1	0
1440.727	1789303676.259	09/13/2026_20:47:56.259	1	2	4.554628322e-05	4.229756989e-09	4.515422702e-09	1	1	0
1440.807	1789303676.339	09/13/2026_20:47:56.339	1	2	4.547942081e-05	4.273358556e-09	4.46954429e-09	1	1	0
1440.886	1789303676.418	09/13/2026_20:47:56.418	1	2	4.536483902e-05	4.313146729e-09	4.440290802e-09	1	1	0
1440.966	1789303676.498	09/13/2026_20:47:56.498	1	2	4.527279089e-05	4.291216271e-09	4.448474034e-09	1	1	0
1441.046	1789303676.578	09/13/2026_20:47:56.578	1	2	4.514997272e-05	4.329138825e-09	4.405452447e-09	1	1	0
1441.126	1789303676.658	09/13/2026_20:47:56.658	1	2	4.50284424e-05	4.375193541e-09	4.375624307e-09	1	1	0
1441.206	1789303676.738	09/13/2026_20:47:56.738	1	2	4.492719745e-05	4.382786134e-09	4.350990235e-09	1	1	0
1441.285	1789303676.817	09/13/2026_20:47:56.817	1	2	4.484488454e-05	4.394188124e-09	4.336062176e-09	1	1	0
1441.365	1789303676.897	09/13/2026_20:47:56.897	1	2	4.475862079e-05	4.432260337e-09	4.303851497e-09	1	1	0
1441.445	1789303676.977	09/13/2026_20:47:56.977	1	2	4.467019608e-05	4.469011827e-09	4.262967757e-09	1	1	0
1441.525	1789303677.057	09/13/2026_20:47:57.057	1	2	4.46400918e-05	4.464883574e-09	4.274185894e-09	1	1	0
1441.605	1789303677.137	09/13/2026_20:47:57.137	1	2	4.45607584e-05	4.473697413e-09	4.244800511e-09	1	1	0
1441.684	1789303677.216	09/13/2026_20:47:57.216	1	2	4.44933321e-05	4.528392772e-09	4.208127624e-09	1	1	0
1441.764	1789303677.296	09/13/2026_20:47:57.296	1	2	4.446114326e-05	4.546171883e-09	4.225228167e-09	1	1	0
1441.844	1789303677.376	09/13/2026_20:47:57.376	1	2	4.444466322e-05	4.520409824e-09	4.194026015e-09	1	1	0
1441.924	1789303677.456	09/13/2026_20:47:57.456	1	2	4.448647815e-05	4.566934386e-09	4.167191925e-09	1	1	0
1442.004	1789303677.536	09/13/2026_20:47:57.536	1	2	4.450635606e-05	4.5877524e-09	4.136524456e-09	1	1	0
1442.083	1789303677.615	09/13/2026_20:47:57.615	1	2	4.451870336e-05	4.589698399e-09	4.146588406e-09	1	1	0
1442.163	1789303677.695	09/13/2026_20:47:57.695	1	2	4.451717177e-05	4.593671221e-09	4.12819956e-09	1	1	0
1442.243	1789303677.775	09/13/2026_20:47:57.775	1	2	4.450138658e-05	4.625559047e-09	4.105423113e-09	1	1	0
1442.323	1789303677.855	09/13/2026_20:47:57.855	1	2	4.447335596e-05	4.632148443e-09	4.104690365e-09	1	1	0
1442.403	1789303677.935	09/13/2026_20:47:57.935	1	2	4.44360121e-05	4.634632234e-09	4.092952643e-09	1	1	0
1442.482	1789303678.014	09/13/2026_20:47:58.014	1	2	4.441701458e-05	4.631754091e-09	4.077857163e-09	1	1	0
1442.562	1789303678.094	09/13/2026_20:47:58.094	1	2	4.43694953e-05	4.670804188e-09	4.059533598e-09	1	1	0
1442.642	1789303678.174	09/13/2026_20:47:58.174	1	2	4.433691356e-05	4.668880837e-09	4.046454727e-09	1	1	0
1442.722	1789303678.254	09/13/2026_20:47:58.254	1	2	4.431348498e-05	4.693179623e-09	4.040558554e-09	1	1	0
1442.802	1789303678.334	09/13/2026_20:47:58.334	1	2	4.426950181e-05	4.71441064e-09	3.998500198e-09	1	1	0
1442.881	1789303678.413	09/13/2026_20:47:58.413	1	2	4.420729601e-05	4.765206008e-09	3.974013119e-09	1	1	0
1442.961	1789303678.493	09/13/2026_20:47:58.493	1	2	4.416260344e-05	4.781147478e-09	3.936460491e-09	1	1	0
1443.041	1789303678.573	09/13/2026_20:47:58.573	1	2	4.395045835e-05	4.81410245e-09	3.914186308e-09	1	1	0
1443.121	1789303678.653	09/13/2026_20:47:58.653	1	2	4.374808486e-05	4.88050178e-09	3.852833608e-09	1	1	0
1443.201	1789303678.733	09/13/2026_20:47:58.733	1	2	4.357835496e-05	4.89124119e-09	3.844925267e-09	1	1	0
1443.28	1789303678.812	09/13/2026_20:47:58.812	1	2	4.344602712e-05	4.929987085e-09	3.820080696e-09	1	1	0
1443.36	1789303678.892	09/13/2026_20:47:58.892	1	2	4.335269114e-05	4.969052281e-09	3.775321389e-09	1	1	0
1443.44	1789303678.972	09/13/2026_20:47:58.972	1	2	4.328234354e-05	4.989769486e-09	3.741853938e-09	1	1	0
1443.52	1789303679.052	09/13/2026_20:47:59.052	1	2	4.325289046e-05	5.010225124e-09	3.710668883e-09	1	1	0
1443.6	1789303679.132	09/13/2026_20:47:59.132	1	2	4.321899178e-05	5.053865326e-09	3.667168791e-09	1	1	0
1443.679	1789303679.211	09/13/2026_20:47:59.211	1	2	4.311028169e-05	5.122195557e-09	3.614342159e-09	1	1	0
1443.759	1789303679.291	09/13/2026_20:47:59.291	1	2	4.299535067e-05	5.128409253e-09	3.59551211e-09	1	1	0
1443.839	1789303679.371	09/13/2026_20:47:59.371	1	2	4.287311458e-05	5.159398242e-09	3.557220962e-09	1	1	0
1443.919	1789303679.451	09/13/2026_20:47:59.451	1	2	4.275060928e-05	5.21776089e-09	3.509931901e-09	1	1	0
1443.999	1789303679.531	09/13/2026_20:47:59.531	1	2	4.262752191e-05	5.245333057e-09	3.472353294e-09	1	1	0
1444.078	1789303679.610	09/13/2026_20:47:59.610	1	2	4.252383224e-05	5.252853263e-09	3.44454576e-09	1	1	0
1444.158	1789303679.690	09/13/2026_20:47:59.690	1	2	4.242228897e-05	5.31196731e-09	3.409946769e-09	1	1	0
1444.238	1789303679.770	09/13/2026_20:47:59.770	1	2	4.230242484e-05	5.370996536e-09	3.348316957e-09	1	1	0
1444.318	1789303679.850	09/13/2026_20:47:59.850	1	2	4.225728117e-05	5.414154458e-09	3.310440144e-09	1	1	0
